\Cardiovascular Health Study (CHS) Cohort\ADDITIONAL_BIOMARKERS\Laboratory Tests\,phv00098769,LPPLA2
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109078,COUNTF34
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109661,DAYMON68
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109675,DECISN68
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109081,DIGCOR34
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109082,DIGERR34
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109638,DOZEN67
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109093,EAT34
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109621,ELEPH67
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109095,ERR134
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109096,ERR234
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109097,ERR334
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109098,ERR434
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109099,ERR534
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109654,FACES68
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109665,FAMMAC68
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109656,FAMTHG68
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109677,FINANC68
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109663,FIND68
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109606,FNAME67
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109647,FTAPS67
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109626,GIANT67
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109668,HAPPEN68
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109674,HISTRY68
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109612,HOUSNO67
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109679,INTELL68
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109650,INTID67
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109680,INTID68
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109682,IQCODE
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109111,LAUGH34
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109669,LEARND68
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109673,LETTER68
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109607,LNAME67
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109644,METHEP67
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109659,MIDCON68
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109676,MONEY68
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109649,OPPOS267
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109648,OPPOS167
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109643,ORBUTS67
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109655,NAMES68
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109666,NEWMAC68
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109667,NEWTHG68
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109641,NOIFS67
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109114,NUM134
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109637,PAPCUT67
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109115,PENCIL34
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109624,PILLOW67
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109619,PIPE67
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109645,PRESID67
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109118,PPROB34
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109681,PROBS68
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109119,PROBS34
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109651,PROBS67
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109657,RECENT68
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109120,REPEAT34
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109122,SCORE34
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109611,SEAERR67
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109610,SEASON67
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109625,SILK67
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109129,SPEC34
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109128,SPEC234
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109130,SPELLF34
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109134,STATE34
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109652,STATE67
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109131,STATE134
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109132,STATE234
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109133,STATE334
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109672,STORY68
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109613,STREET67
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109627,SUB167
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109629,SUB267
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109631,SUB367
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109633,SUB467
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109635,SUB567
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109628,SUB1RE67
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109630,SUB2RE67
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109632,SUB3RE67
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109634,SUB4RE67
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109636,SUB5RE67
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109137,TEST34
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109618,THEATR67
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109653,TICS
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109646,VPRES67
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109139,WATCH34
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109620,WATCH67
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109662,WHERE68
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109140,WHHAND34
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109622,WHIP67
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109608,WKDAY67
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109609,WKDERR67
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109640,WOOLAN67
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109670,WORDS68
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\3MSE\,phv00109615,ZIP67
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\,phv00109083,DSGN0134
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\,phv00109084,DSGN0234
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\,phv00109085,DSGN0334
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\,phv00109086,DSGN0434
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\,phv00109087,DSGN0534
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\,phv00109088,DSGN0634
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\,phv00109089,DSGN0734
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\,phv00109090,DSGN0834
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\,phv00109091,DSGN0934
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\Benton\,phv00109092,DSGN1034
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\3MSE\,phv00109066,ANDS34
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\3MSE\,phv00109057,ANIMAL
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\3MSE\,phv00109067,ARMLEG34
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\3MSE\,phv00109068,BROWN134
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\3MSE\,phv00109069,BROWN234
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\3MSE\,phv00109070,BROWN334
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\3MSE\,phv00109071,BUTS34
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\3MSE\,phv00109072,CHIN34
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\3MSE\,phv00109074,CITY34
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\3MSE\,phv00109075,CITY434
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\3MSE\,phv00109076,CLINIC34
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\3MSE\,phv00109077,CLSEYE34
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\3MSE\,phv00109058,COUNTS
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\3MSE\,phv00109079,COUNTY34
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\3MSE\,phv00109080,DAY34
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\3MSE\,phv00109059,DAYB
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\3MSE\,phv00109094,ELBOW34
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\3MSE\,phv00109100,FOLD34
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\3MSE\,phv00109101,FOREHD34
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\3MSE\,phv00109102,GO34
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\3MSE\,phv00109103,HAND34
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\3MSE\,phv00109104,HOME34
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\3MSE\,phv00109105,HONES134
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\3MSE\,phv00109106,HONES234
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\3MSE\,phv00109107,HONES334
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\3MSE\,phv00109110,KNUCKL34
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\3MSE\,phv00109112,LIKE34
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\3MSE\,phv00109060,MONTHB
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\3MSE\,phv00109113,NOIFS34
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\3MSE\,phv00109116,PENT134
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\3MSE\,phv00109117,PENT234
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\3MSE\,phv00109121,SCORE134
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\3MSE\,phv00109062,SDD
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\3MSE\,phv00109123,SEASON34
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\3MSE\,phv00109124,SHLDER34
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\3MSE\,phv00109125,SHOES134
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\3MSE\,phv00109126,SHOES234
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\3MSE\,phv00109127,SHOES334
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\3MSE\,phv00109063,SMM
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\3MSE\,phv00109065,SPSCR
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\3MSE\,phv00109135,STATE434
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\3MSE\,phv00109064,SYY
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\3MSE\,phv00109136,TAKE34
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\3MSE\,phv00109138,TO34
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\3MSE\,phv00109061,YEARB
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Cognitive Status\3MSE\,phv00109141,WOULD34
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Emotional Status\,phv00109148,BOTHER05
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Emotional Status\,phv00109145,FEEL03
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Emotional Status\,phv00109151,DEPRES05
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Emotional Status\,phv00109158,DEPSCR05
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Emotional Status\,phv00109150,EFFORT05
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Emotional Status\,phv00109153,FEAR05
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Emotional Status\,phv00109152,FUTURE05
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Emotional Status\,phv00109157,GETGO05
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Emotional Status\,phv00109155,HAPPY05
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Emotional Status\,phv00109156,LONLY05
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Emotional Status\,phv00109146,SATISF03
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Emotional Status\,phv00109154,SLEEP05
\Cardiovascular Health Study (CHS) Cohort\YR8\Psycholocial and Psychiatric Measurements\Emotional Status\,phv00109149,TROUBL05
\Cardiovascular Health Study (CHS) Cohort\YR8\Sociodemography and Administration\,phv00109470,ADMIN59
\Cardiovascular Health Study (CHS) Cohort\YR8\Sociodemography and Administration\,phv00109604,AGEY8
\Cardiovascular Health Study (CHS) Cohort\YR8\Sociodemography and Administration\,phv00109510,CLINIC
\Cardiovascular Health Study (CHS) Cohort\YR8\Sociodemography and Administration\,phv00109245,COMPIN21
\Cardiovascular Health Study (CHS) Cohort\YR8\Sociodemography and Administration\,phv00109767,DATACL33
\Cardiovascular Health Study (CHS) Cohort\YR8\Sociodemography and Administration\,phv00109144,GEND01
\Cardiovascular Health Study (CHS) Cohort\YR8\Sociodemography and Administration\,phv00109486,INCOME59
\Cardiovascular Health Study (CHS) Cohort\YR8\Sociodemography and Administration\,phv00109056,Individual_ID
\Cardiovascular Health Study (CHS) Cohort\YR8\Sociodemography and Administration\,phv00109108,INTER34
\Cardiovascular Health Study (CHS) Cohort\YR8\Sociodemography and Administration\,phv00109147,INTID03
\Cardiovascular Health Study (CHS) Cohort\YR8\Sociodemography and Administration\,phv00109159,INTID05
\Cardiovascular Health Study (CHS) Cohort\YR8\Sociodemography and Administration\,phv00109601,INTID06
\Cardiovascular Health Study (CHS) Cohort\YR8\Sociodemography and Administration\,phv00109231,INTID09
\Cardiovascular Health Study (CHS) Cohort\YR8\Sociodemography and Administration\,phv00109311,INTID27
\Cardiovascular Health Study (CHS) Cohort\YR8\Sociodemography and Administration\,phv00109109,INTID34
\Cardiovascular Health Study (CHS) Cohort\YR8\Sociodemography and Administration\,phv00109471,INTID59
\Cardiovascular Health Study (CHS) Cohort\YR8\Sociodemography and Administration\,phv00109500,INTID61
\Cardiovascular Health Study (CHS) Cohort\YR8\Sociodemography and Administration\,phv00109469,OCCSPC59
\Cardiovascular Health Study (CHS) Cohort\YR8\Sociodemography and Administration\,phv00109143,PERSTAT
\Cardiovascular Health Study (CHS) Cohort\YR8\Sociodemography and Administration\,phv00109235,PHLBID12
\Cardiovascular Health Study (CHS) Cohort\YR8\Sociodemography and Administration\,phv00109246,REASON21
\Cardiovascular Health Study (CHS) Cohort\YR8\Sociodemography and Administration\,phv00109247,RSSPEC21
\Cardiovascular Health Study (CHS) Cohort\YR8\Sociodemography and Administration\,phv00109313,STATUS36
\Cardiovascular Health Study (CHS) Cohort\YR8\Sociodemography and Administration\,phv00109602,STDYTIME
\Cardiovascular Health Study (CHS) Cohort\YR8\Sociodemography and Administration\,phv00109257,TECHID21
\Cardiovascular Health Study (CHS) Cohort\YR8\Sociodemography and Administration\,phv00109600,UNTRAN06
\Cardiovascular Health Study (CHS) Cohort\YR8\Sociodemography and Administration\,phv00109499,UNTRAN61
\Cardiovascular Health Study (CHS) Cohort\YR8\Sociodemography and Administration\,phv00109142,YEAR
\Cardiovascular Health Study (CHS) Cohort\YR8\Treatment\Other\,phv00109284,SURGHD27
\Cardiovascular Health Study (CHS) Cohort\YR8\Treatment\Pharmacological (Incl. Vitamins - Supplements)\,phv00109684,A2A06
\Cardiovascular Health Study (CHS) Cohort\YR8\Treatment\Pharmacological (Incl. Vitamins - Supplements)\,phv00109685,A2AD06
\Cardiovascular Health Study (CHS) Cohort\YR8\Treatment\Pharmacological (Incl. Vitamins - Supplements)\,phv00109686,ACE06
\Cardiovascular Health Study (CHS) Cohort\YR8\Treatment\Pharmacological (Incl. Vitamins - Supplements)\,phv00109687,ACED06
\Cardiovascular Health Study (CHS) Cohort\YR8\Treatment\Pharmacological (Incl. Vitamins - Supplements)\,phv00109688,ADPI06
\Cardiovascular Health Study (CHS) Cohort\YR8\Treatment\Pharmacological (Incl. Vitamins - Supplements)\,phv00109689,AGDI06
\Cardiovascular Health Study (CHS) Cohort\YR8\Treatment\Pharmacological (Incl. Vitamins - Supplements)\,phv00109690,ALPHA06
\Cardiovascular Health Study (CHS) Cohort\YR8\Treatment\Pharmacological (Incl. Vitamins - Supplements)\,phv00109691,ALPHAD06
\Cardiovascular Health Study (CHS) Cohort\YR8\Treatment\Pharmacological (Incl. Vitamins - Supplements)\,phv00109692,ALZH06
\Cardiovascular Health Study (CHS) Cohort\YR8\Treatment\Pharmacological (Incl. Vitamins - Supplements)\,phv00109693,AMLOD06
\Cardiovascular Health Study (CHS) Cohort\YR8\Treatment\Pharmacological (Incl. Vitamins - Supplements)\,phv00109697,ANAR306
\Cardiovascular Health Study (CHS) Cohort\YR8\Treatment\Pharmacological (Incl. Vitamins - Supplements)\,phv00109694,ANAR1A06
\Cardiovascular Health Study (CHS) Cohort\YR8\Treatment\Pharmacological (Incl. Vitamins - Supplements)\,phv00109695,ANAR1B06
